#OTU ID	Taxonomy
OTU_805	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__; s__
OTU_806	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales Incertae Sedis; g__Nordella; s__uncultured sludge bacterium H34
OTU_807	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Shuttleworthia; s__
OTU_808	k__Eukaryota; p__Opisthokonta; c__; o__; f__; g__; s__
OTU_809	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Wolbachia; s__Wolbachia endosymbiont of Tuberolachnus salignus
OTU_81	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__
OTU_810	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidiphilium; s__
OTU_811	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__DTU089; s__
OTU_812	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylocella; s__
OTU_813	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__1174-901-12; s__
OTU_814	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
OTU_815	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum; s__Methylobacterium sp. 475
OTU_816	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae NK4A136 group; s__
OTU_817	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__; s__uncultured Rhizobiales bacterium
OTU_818	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__Hyphomicrobium zavarzinii
OTU_819	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus] gauvreauii group; s__
OTU_82	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Weissella; s__Weissella ghanensis
OTU_820	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__CAG-352; s__
OTU_821	k__; p__; c__; o__; f__; g__; s__
OTU_822	k__; p__; c__; o__; f__; g__; s__
OTU_823	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__uncultured Sphingomonas sp.
OTU_824	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae FCS020 group; s__
OTU_825	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Inquilinaceae; g__; s__
OTU_826	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Elsterales; f__Elsteraceae; g__Elstera; s__Elstera sp. TH171
OTU_827	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae NK4A136 group; s__
OTU_828	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae UCG-008; s__
OTU_829	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Negativibacillus; s__
OTU_83	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia; s__uncultured Ralstonia sp.
OTU_830	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus cereus
OTU_831	k__; p__; c__; o__; f__; g__; s__
OTU_832	k__; p__; c__; o__; f__; g__; s__
OTU_833	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_834	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Hydrogenoanaerobacterium; g__; s__
OTU_835	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family XI; g__Tissierella; s__uncultured prokaryote
OTU_836	k__; p__; c__; o__; f__; g__; s__
OTU_837	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family XI; g__Finegoldia; s__
OTU_838	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family XI; g__; s__
OTU_839	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__uncultured compost bacterium
OTU_84	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas putida
OTU_840	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__; f__; g__; s__
OTU_841	k__; p__; c__; o__; f__; g__; s__
OTU_842	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__; s__
OTU_843	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family XI; g__Anaerococcus; s__
OTU_844	k__; p__; c__; o__; f__; g__; s__
OTU_845	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family XI; g__Anaerococcus; s__
OTU_846	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_847	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_848	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Ustilaginomycotina; f__Exobasidiomycetes; g__Exobasidiales; s__Exobasidiaceae
OTU_849	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__; s__
OTU_85	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas sp.
OTU_850	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_851	k__; p__; c__; o__; f__; g__; s__
OTU_852	k__Eukaryota; p__Opisthokonta; c__; o__; f__; g__; s__
OTU_853	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Ustilaginomycotina; f__Exobasidiomycetes; g__Exobasidiales; s__
OTU_854	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_855	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__Dothideales; s__
OTU_856	k__; p__; c__; o__; f__; g__; s__
OTU_857	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Ustilaginomycotina; f__Exobasidiomycetes; g__Exobasidiales; s__
OTU_858	k__; p__; c__; o__; f__; g__; s__
OTU_859	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Agaricomycotina; f__Agaricomycetes; g__; s__
OTU_86	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Fructobacillus; s__Fructobacillus tropaeoli
OTU_860	k__; p__; c__; o__; f__; g__; s__
OTU_861	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Ustilaginomycotina; f__Exobasidiomycetes; g__Exobasidiales; s__Exobasidiaceae
OTU_862	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus cereus
OTU_863	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__; s__
OTU_864	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Apiales; s__Daucus
OTU_865	k__; p__; c__; o__; f__; g__; s__
OTU_866	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Saccharomycotina; f__Saccharomycetes; g__Saccharomycetales; s__Debaryomycetaceae
OTU_867	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__; s__
OTU_868	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_869	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_87	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
OTU_870	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Ustilaginomycotina; f__Exobasidiomycetes; g__Exobasidiales; s__
OTU_871	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Saccharomycotina; f__Saccharomycetes; g__Saccharomycetales; s__Debaryomycetaceae
OTU_872	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Ustilaginomycotina; f__Exobasidiomycetes; g__Exobasidiales; s__
OTU_873	k__; p__; c__; o__; f__; g__; s__
OTU_874	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Agaricomycotina; f__Agaricomycetes; g__Polyporales; s__Incertae Sedis
OTU_875	k__; p__; c__; o__; f__; g__; s__
OTU_876	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__; g__; s__
OTU_877	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__; s__
OTU_878	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_879	k__; p__; c__; o__; f__; g__; s__
OTU_88	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio; s__Vibrio scophthalmi
OTU_880	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Sordariomycetes; g__; s__
OTU_881	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Ustilaginomycotina; f__Exobasidiomycetes; g__; s__
OTU_882	k__; p__; c__; o__; f__; g__; s__
OTU_883	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__; s__
OTU_884	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__; s__
OTU_885	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Sordariomycetes; g__; s__
OTU_886	k__; p__; c__; o__; f__; g__; s__
OTU_887	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus cereus
OTU_888	k__; p__; c__; o__; f__; g__; s__
OTU_889	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Ustilaginomycotina; f__Exobasidiomycetes; g__Exobasidiales; s__Exobasidiaceae
OTU_89	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__Ornithinibacillus sp. SP-2.7
OTU_890	k__; p__; c__; o__; f__; g__; s__
OTU_891	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__; g__; s__
OTU_892	k__; p__; c__; o__; f__; g__; s__
OTU_893	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_894	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Fabales; s__Medicago
OTU_895	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__; s__
OTU_896	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Fabales; s__
OTU_897	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Saccharomycotina; f__; g__; s__
OTU_898	k__; p__; c__; o__; f__; g__; s__
OTU_899	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__; s__
OTU_9	k__; p__; c__; o__; f__; g__; s__
OTU_90	k__Bacteria; p__Firmicutes; c__Bacilli; o__Thermoactinomycetales; f__Thermoactinomycetaceae; g__Thermoactinomyces; s__Thermoactinomyces vulgaris
OTU_900	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_901	k__; p__; c__; o__; f__; g__; s__
OTU_902	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_903	k__; p__; c__; o__; f__; g__; s__
OTU_904	k__; p__; c__; o__; f__; g__; s__
OTU_905	k__; p__; c__; o__; f__; g__; s__
OTU_906	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Fabales; s__
OTU_907	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_908	k__; p__; c__; o__; f__; g__; s__
OTU_909	k__; p__; c__; o__; f__; g__; s__
OTU_91	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Snodgrassella; s__Snodgrassella alvi wkB2
OTU_910	k__; p__; c__; o__; f__; g__; s__
OTU_911	k__Eukaryota; p__Opisthokonta; c__Mucoromycotina; o__Incertae Sedis; f__; g__; s__
OTU_912	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__; g__; s__
OTU_913	k__; p__; c__; o__; f__; g__; s__
OTU_914	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__; f__; g__; s__
OTU_915	k__; p__; c__; o__; f__; g__; s__
OTU_916	k__; p__; c__; o__; f__; g__; s__
OTU_917	k__; p__; c__; o__; f__; g__; s__
OTU_918	k__; p__; c__; o__; f__; g__; s__
OTU_919	k__; p__; c__; o__; f__; g__; s__
OTU_92	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina; s__
OTU_920	k__; p__; c__; o__; f__; g__; s__
OTU_921	k__; p__; c__; o__; f__; g__; s__
OTU_922	k__; p__; c__; o__; f__; g__; s__
OTU_923	k__; p__; c__; o__; f__; g__; s__
OTU_924	k__; p__; c__; o__; f__; g__; s__
OTU_925	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_926	k__; p__; c__; o__; f__; g__; s__
OTU_927	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Sordariomycetes; g__; s__
OTU_928	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_929	k__; p__; c__; o__; f__; g__; s__
OTU_93	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__bacterium 28S313
OTU_930	k__; p__; c__; o__; f__; g__; s__
OTU_931	k__; p__; c__; o__; f__; g__; s__
OTU_932	k__; p__; c__; o__; f__; g__; s__
OTU_933	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_934	k__; p__; c__; o__; f__; g__; s__
OTU_935	k__; p__; c__; o__; f__; g__; s__
OTU_936	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Eurotiomycetes; g__Chaetothyriales; s__
OTU_937	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_938	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_939	k__; p__; c__; o__; f__; g__; s__
OTU_94	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Pucciniomycotina; f__Pucciniomycetes; g__Pucciniales; s__Pucciniaceae
OTU_940	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Sordariomycetes; g__; s__
OTU_941	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus cereus
OTU_942	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_943	k__; p__; c__; o__; f__; g__; s__
OTU_944	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Sordariomycetes; g__; s__
OTU_945	k__; p__; c__; o__; f__; g__; s__
OTU_946	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__; s__
OTU_947	k__; p__; c__; o__; f__; g__; s__
OTU_948	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_949	k__; p__; c__; o__; f__; g__; s__
OTU_95	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Piscirickettsiales; f__Piscirickettsiaceae; g__; s__
OTU_950	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Eurotiomycetes; g__Chaetothyriales; s__
OTU_951	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Eurotiomycetes; g__Eurotiales; s__
OTU_952	k__; p__; c__; o__; f__; g__; s__
OTU_953	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_954	k__; p__; c__; o__; f__; g__; s__
OTU_955	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_956	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__Dothideales; s__
OTU_957	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Eurotiomycetes; g__Chaetothyriales; s__
OTU_958	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__; s__
OTU_959	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Eurotiomycetes; g__Chaetothyriales; s__
OTU_96	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
OTU_960	k__; p__; c__; o__; f__; g__; s__
OTU_961	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_962	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Eurotiomycetes; g__Chaetothyriales; s__Trichomeriaceae
OTU_963	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Eurotiomycetes; g__Chaetothyriales; s__
OTU_964	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__Dothideales; s__
OTU_965	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_966	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__Dothideales; s__Dothideaceae
OTU_967	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_968	k__; p__; c__; o__; f__; g__; s__
OTU_969	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_97	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Ustilaginomycotina; f__; g__; s__
OTU_970	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Eurotiomycetes; g__Chaetothyriales; s__
OTU_971	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__Dothideales; s__
OTU_972	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_973	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_974	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_975	k__; p__; c__; o__; f__; g__; s__
OTU_976	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__; f__; g__; s__
OTU_977	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_978	k__; p__; c__; o__; f__; g__; s__
OTU_979	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Eurotiomycetes; g__Chaetothyriales; s__Trichomeriaceae
OTU_98	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus pseudomycoides
OTU_980	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_981	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__Dothideales; s__Dothideaceae
OTU_982	k__; p__; c__; o__; f__; g__; s__
OTU_983	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_984	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_985	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__Dothideales; s__
OTU_986	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__Dothideales; s__Dothideaceae
OTU_987	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_988	k__; p__; c__; o__; f__; g__; s__
OTU_989	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Eurotiomycetes; g__Chaetothyriales; s__
OTU_99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Erwinia; s__uncultured gamma proteobacterium
OTU_990	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_991	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__; s__
OTU_992	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__Dothideales; s__Dothideaceae
OTU_993	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__; f__; g__; s__
OTU_994	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_995	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_996	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__; g__; s__
OTU_997	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Dothideomycetes; g__; s__
OTU_998	k__Eukaryota; p__Opisthokonta; c__Ascomycota; o__Pezizomycotina; f__Sordariomycetes; g__Incertae Sedis; s__Incertae Sedis
OTU_999	k__Eukaryota; p__; c__; o__; f__; g__; s__
